iter,res_pri,res_dual,gap,ax_s_btau_nrm_inf,px_aty_ctau_nrm_inf,ax_s_btau_nrm_2,px_aty_ctau_nrm_2,res_infeas,res_unbdd_a,res_unbdd_p,pobj,dobj,tau,kap,res_pri_normalized,res_dual_normalized,gap_normalized,ax_s_btau_nrm_inf_normalized,px_aty_ctau_nrm_inf_normalized,ax_s_btau_nrm_2_normalized,px_aty_ctau_nrm_2_normalized,res_infeas_normalized,res_unbdd_a_normalized,res_unbdd_p_normalized,pobj_normalized,dobj_normalized,tau_normalized,kap_normalized,scale,diff_u_ut_nrm_2,diff_v_v_prev_nrm_2,diff_u_ut_nrm_inf,diff_v_v_prev_nrm_inf,aa_norm,accepted_accel_steps,rejected_accel_steps,time,
63,5.4666759536142306e-01,1.8930224330676104e-02,4.2452848447114611e-02,1.3141542780873694e-01,4.5507060415505892e-03,1.7366920329339142e-01,6.8727261570074652e-03,1.2005812683422553e+01,1.0632219646541857e+01,1.3946110102457181e+00,-1.6314913881205029e+00,-1.6739442365676176e+00,2.4039366687146166e-01,0.0000000000000000e+00,5.4666759536142306e-01,1.8930224330676104e-02,4.2452848447114611e-02,1.3141542780873694e-01,4.5507060415505892e-03,1.7366920329339142e-01,6.8727261570074652e-03,1.2005812683422553e+01,1.0632219646541857e+01,1.3946110102457181e+00,-1.6314913881205029e+00,-1.6739442365676176e+00,2.4039366687146166e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.7318169040329197e-02,5.5977253560494003e-02,2.4120840165149815e-02,3.6181260247724722e-02,0.0000000000000000e+00,0,0,8.2776329999999995e-03,
64,5.3623812582366004e-01,1.7749620483468107e-02,4.1862651903575965e-02,1.2917192412098799e-01,4.2756240555354317e-03,1.7005127780546689e-01,6.4063483753445784e-03,1.2804371092065569e+01,1.0920137585781491e+01,1.4070297834602843e+00,-1.6032038942794102e+00,-1.6450665461829863e+00,2.4088537890247980e-01,0.0000000000000000e+00,5.3623812582366004e-01,1.7749620483468107e-02,4.1862651903575965e-02,1.2917192412098799e-01,4.2756240555354317e-03,1.7005127780546689e-01,6.4063483753445784e-03,1.2804371092065569e+01,1.0920137585781491e+01,1.4070297834602843e+00,-1.6032038942794102e+00,-1.6450665461829863e+00,2.4088537890247980e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.5425767697633059e-02,5.3138651546449964e-02,2.2582976330626003e-02,3.3874464495939449e-02,0.0000000000000000e+00,0,0,8.4170859999999990e-03,
65,5.2639249146580214e-01,1.7360243345988652e-02,4.0929647093512433e-02,1.2707868016429791e-01,4.1910111703836808e-03,1.6618754277122119e-01,6.1561858638901250e-03,1.3091563460685165e+01,1.1302694147614643e+01,1.4308067375886757e+00,-1.5440484180325376e+00,-1.5849780651260499e+00,2.4141431009099751e-01,0.0000000000000000e+00,5.2639249146580214e-01,1.7360243345988652e-02,4.0929647093512433e-02,1.2707868016429791e-01,4.1910111703836808e-03,1.6618754277122119e-01,6.1561858638901250e-03,1.3091563460685165e+01,1.1302694147614643e+01,1.4308067375886757e+00,-1.5440484180325376e+00,-1.5849780651260499e+00,2.4141431009099751e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.3984095662418695e-02,5.0976143493628057e-02,2.1507727987179592e-02,3.2261591980769388e-02,0.0000000000000000e+00,0,0,8.5098509999999988e-03,
66,5.1673871161997165e-01,1.7297231095504337e-02,3.9473179032832539e-02,1.2501998122083741e-01,4.1848993661671267e-03,1.6218013987678015e-01,6.1196828827953364e-03,1.3139254844047150e+01,1.1733379653600363e+01,1.4596248805946035e+00,-1.4747169034369021e+00,-1.5141900824697347e+00,2.4194042058296886e-01,0.0000000000000000e+00,5.1673871161997165e-01,1.7297231095504337e-02,3.9473179032832539e-02,1.2501998122083741e-01,4.1848993661671267e-03,1.6218013987678015e-01,6.1196828827953364e-03,1.3139254844047150e+01,1.1733379653600363e+01,1.4596248805946035e+00,-1.4747169034369021e+00,-1.5141900824697347e+00,2.4194042058296886e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.3347819839639019e-02,5.0021729759458275e-02,2.0967431475265919e-02,3.1451147212898434e-02,0.0000000000000000e+00,0,0,8.6834969999999984e-03,
67,5.0722256115013731e-01,1.7035944734470065e-02,3.7847770094123101e-02,1.2296552225033895e-01,4.1300091946855555e-03,1.5847050482550507e-01,6.0437638747044709e-03,1.3340776280529370e+01,1.2143468445843007e+01,1.4848798211071264e+00,-1.4179589103845722e+00,-1.4558066804786953e+00,2.4242912612465853e-01,0.0000000000000000e+00,5.0722256115013731e-01,1.7035944734470065e-02,3.7847770094123101e-02,1.2296552225033895e-01,4.1300091946855555e-03,1.5847050482550507e-01,6.0437638747044709e-03,1.3340776280529370e+01,1.2143468445843007e+01,1.4848798211071264e+00,-1.4179589103845722e+00,-1.4558066804786953e+00,2.4242912612465853e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.3009698864374409e-02,4.9514548296561406e-02,2.0625990430060526e-02,3.0938985645090789e-02,0.0000000000000000e+00,0,0,8.8210119999999996e-03,
68,4.9801044786419069e-01,1.6444125416209380e-02,3.6467971629900120e-02,1.2095540853109765e-01,3.9939039756784808e-03,1.5456200085147453e-01,5.9208654054030236e-03,1.3820906958974629e+01,1.2507517325230479e+01,1.5036851402934803e+00,-1.3789376142441729e+00,-1.4154055858740731e+00,2.4287725096900506e-01,0.0000000000000000e+00,4.9801044786419069e-01,1.6444125416209380e-02,3.6467971629900120e-02,1.2095540853109765e-01,3.9939039756784808e-03,1.5456200085147453e-01,5.9208654054030236e-03,1.3820906958974629e+01,1.2507517325230479e+01,1.5036851402934803e+00,-1.3789376142441729e+00,-1.4154055858740731e+00,2.4287725096900506e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.2189032721466497e-02,4.8283549082199985e-02,2.0182088287886479e-02,3.0273132431830163e-02,0.0000000000000000e+00,0,0,8.9440989999999988e-03,
69,4.8415454500753113e-01,1.5921194238061469e-02,3.5403633961241798e-02,1.1779613485186514e-01,3.8736704277768453e-03,1.5029875318534455e-01,6.2895979104488952e-03,1.4274854262657962e+01,1.2886400555560693e+01,1.5234386580033252e+00,-1.3392581505660481e+00,-1.3746617845272899e+00,2.4330275542499100e-01,0.0000000000000000e+00,4.8415454500753113e-01,1.5921194238061469e-02,3.5403633961241798e-02,1.1779613485186514e-01,3.8736704277768453e-03,1.5029875318534455e-01,6.2895979104488952e-03,1.4274854262657962e+01,1.2886400555560693e+01,1.5234386580033252e+00,-1.3392581505660481e+00,-1.3746617845272899e+00,2.4330275542499100e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.1944630172758295e-02,4.7916945259137304e-02,1.9706701730548559e-02,2.9560052595822839e-02,0.0000000000000000e+00,0,0,9.0277700000000009e-03,
70,4.6583310409575474e-01,1.5625305682527298e-02,3.4148483279393571e-02,1.1352709390608830e-01,3.8080066228332646e-03,1.4627598479708451e-01,6.4778162765255897e-03,1.4545169999740068e+01,1.3294822954636331e+01,1.5463322481854265e+00,-1.2939485343019923e+00,-1.3280970175813858e+00,2.4370765604230682e-01,0.0000000000000000e+00,4.6583310409575474e-01,1.5625305682527298e-02,3.4148483279393571e-02,1.1352709390608830e-01,3.8080066228332646e-03,1.4627598479708451e-01,6.4778162765255897e-03,1.4545169999740068e+01,1.3294822954636331e+01,1.5463322481854265e+00,-1.2939485343019923e+00,-1.3280970175813858e+00,2.4370765604230682e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.4240353203284550e-02,5.1360529804926780e-02,1.9368088671670947e-02,2.9052133007506420e-02,0.0000000000000000e+00,0,0,9.1103460000000001e-03,
71,4.5021014623741634e-01,1.5290110718361598e-02,3.2805095518784078e-02,1.0988763727422671e-01,3.7320219336328380e-03,1.4379672271454697e-01,6.0275511992574091e-03,1.4864034119545339e+01,1.3682751538493747e+01,1.5667878252180720e+00,-1.2550788288175143e+00,-1.2878839243362985e+00,2.4408076582147473e-01,0.0000000000000000e+00,4.5021014623741634e-01,1.5290110718361598e-02,3.2805095518784078e-02,1.0988763727422671e-01,3.7320219336328380e-03,1.4379672271454697e-01,6.0275511992574091e-03,1.4864034119545339e+01,1.3682751538493747e+01,1.5667878252180720e+00,-1.2550788288175143e+00,-1.2878839243362985e+00,2.4408076582147473e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.3355152461400313e-02,5.0032728692100285e-02,1.9042068205881613e-02,2.8563102308821975e-02,0.0000000000000000e+00,0,0,9.1909200000000000e-03,
72,4.3825754798842975e-01,1.4828498652686027e-02,3.1717844759171832e-02,1.0712189440477471e-01,3.6244826224791291e-03,1.4180510698654830e-01,5.4088668185250681e-03,1.5326752405012812e+01,1.4044319555295525e+01,1.5838224750704106e+00,-1.2243838348154601e+00,-1.2561016795746318e+00,2.4442680998069835e-01,0.0000000000000000e+00,4.3825754798842975e-01,1.4828498652686027e-02,3.1717844759171832e-02,1.0712189440477471e-01,3.6244826224791291e-03,1.4180510698654830e-01,5.4088668185250681e-03,1.5326752405012812e+01,1.4044319555295525e+01,1.5838224750704106e+00,-1.2243838348154601e+00,-1.2561016795746318e+00,2.4442680998069835e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.0801812785003525e-02,4.6202719177505527e-02,1.8546187323350338e-02,2.7819280985025507e-02,0.0000000000000000e+00,0,0,9.3436209999999999e-03,
73,4.3178658164445533e-01,1.4090694111085286e-02,3.0767048622075466e-02,1.0568408355209925e-01,3.4488382850424619e-03,1.3920830807137288e-01,5.1293683355327210e-03,1.6129278340801072e+01,1.4343036668256126e+01,1.5934924634813719e+00,-1.2084667326472924e+00,-1.2392337812693679e+00,2.4475999960351330e-01,0.0000000000000000e+00,4.3178658164445533e-01,1.4090694111085286e-02,3.0767048622075466e-02,1.0568408355209925e-01,3.4488382850424619e-03,1.3920830807137288e-01,5.1293683355327210e-03,1.6129278340801072e+01,1.4343036668256126e+01,1.5934924634813719e+00,-1.2084667326472924e+00,-1.2392337812693679e+00,2.4475999960351330e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.8253085228505604e-02,4.2379627842758262e-02,1.7770185093450408e-02,2.6655277640175612e-02,0.0000000000000000e+00,0,0,9.4253310000000003e-03,
74,4.2932164069710721e-01,1.3239374750314423e-02,3.0264408762383010e-02,1.0522896940707678e-01,3.2450396823871276e-03,1.3438522458983512e-01,5.8378391005152542e-03,1.7166424518395850e+01,1.4620345460515386e+01,1.6001554070583746e+00,-1.1983541363406980e+00,-1.2286185451030809e+00,2.4510520652118112e-01,0.0000000000000000e+00,4.2932164069710721e-01,1.3239374750314423e-02,3.0264408762383010e-02,1.0522896940707678e-01,3.2450396823871276e-03,1.3438522458983512e-01,5.8378391005152542e-03,1.7166424518395850e+01,1.4620345460515386e+01,1.6001554070583746e+00,-1.1983541363406980e+00,-1.2286185451030809e+00,2.4510520652118112e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.7729471747917796e-02,4.1594207621877134e-02,1.6789857154225096e-02,2.5184785731338089e-02,0.0000000000000000e+00,0,0,9.5061219999999988e-03,
75,4.2595905892371688e-01,1.2082884934620210e-02,3.0038144997163618e-02,1.0456539246166423e-01,2.9661339013427540e-03,1.3328432118201120e-01,4.5378783620632105e-03,1.8809475421020757e+01,1.4821651361551835e+01,1.5982793747738027e+00,-1.2034727789185737e+00,-1.2335109239157374e+00,2.4548226002253043e-01,0.0000000000000000e+00,4.2595905892371688e-01,1.2082884934620210e-02,3.0038144997163618e-02,1.0456539246166423e-01,2.9661339013427540e-03,1.3328432118201120e-01,4.5378783620632105e-03,1.8809475421020757e+01,1.4821651361551835e+01,1.5982793747738027e+00,-1.2034727789185737e+00,-1.2335109239157374e+00,2.4548226002253043e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.3283176934139715e-02,4.9924765401209825e-02,1.5576080576061635e-02,2.3364120864092897e-02,0.0000000000000000e+00,0,0,9.5884420000000008e-03,
76,4.1884194137970171e-01,1.2714057251472049e-02,3.0633137137618616e-02,1.0300318470882983e-01,3.1266887531800538e-03,1.2836728016429949e-01,4.7978353465079390e-03,1.7875704276804843e+01,1.5434758234923596e+01,1.6398396483130195e+00,-1.1303281786601624e+00,-1.1609613157977812e+00,2.4592375913818085e-01,0.0000000000000000e+00,4.1884194137970171e-01,1.2714057251472049e-02,3.0633137137618616e-02,1.0300318470882983e-01,3.1266887531800538e-03,1.2836728016429949e-01,4.7978353465079390e-03,1.7875704276804843e+01,1.5434758234923596e+01,1.6398396483130195e+00,-1.1303281786601624e+00,-1.1609613157977812e+00,2.4592375913818085e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.5307511499784819e-02,3.7961267249677300e-02,1.5312188894478496e-02,2.2968283341717743e-02,0.0000000000000000e+00,0,0,9.6747599999999993e-03,
77,4.1033175360909341e-01,1.3142589163430973e-02,2.8116400440632683e-02,1.0107345911330706e-01,3.2372999085966787e-03,1.2564524196929253e-01,4.8315445788183779e-03,1.7292842723552113e+01,1.6008296021141017e+01,1.6760279577875405e+00,-1.0710922889773540e+00,-1.0992086894179867e+00,2.4632131982063393e-01,0.0000000000000000e+00,4.1033175360909341e-01,1.3142589163430973e-02,2.8116400440632683e-02,1.0107345911330706e-01,3.2372999085966787e-03,1.2564524196929253e-01,4.8315445788183779e-03,1.7292842723552113e+01,1.6008296021141017e+01,1.6760279577875405e+00,-1.0710922889773540e+00,-1.0992086894179867e+00,2.4632131982063393e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.7093982648061218e-02,4.0640973972092216e-02,1.5825442589940231e-02,2.3738163884910790e-02,0.0000000000000000e+00,0,0,9.8100959999999991e-03,
78,4.0238172364456082e-01,1.2972821785644642e-02,2.7316758170998545e-02,9.9243730321164736e-02,3.1996265017650758e-03,1.2299049711668618e-01,4.8164529348464456e-03,1.7519143569341207e+01,1.6447105887787220e+01,1.6973821026416651e+00,-1.0385609182960815e+00,-1.0658776764670801e+00,2.4664075053475967e-01,0.0000000000000000e+00,4.0238172364456082e-01,1.2972821785644642e-02,2.7316758170998545e-02,9.9243730321164736e-02,3.1996265017650758e-03,1.2299049711668618e-01,4.8164529348464456e-03,1.7519143569341207e+01,1.6447105887787220e+01,1.6973821026416651e+00,-1.0385609182960815e+00,-1.0658776764670801e+00,2.4664075053475967e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.5575459423662190e-02,3.8363189135493261e-02,1.6076986190718401e-02,2.4115479286077601e-02,0.0000000000000000e+00,0,0,1.0003755000000000e-02,
79,3.9469508165160394e-01,1.2575285305762775e-02,2.6548053282278716e-02,9.7459423446752458e-02,3.1051313090844990e-03,1.2065084866673069e-01,4.6668697983099222e-03,1.8072967872630738e+01,1.6818377475226253e+01,1.7114626626731297e+00,-1.0181626774880648e+00,-1.0447107307703436e+00,2.4692332886169474e-01,0.0000000000000000e+00,3.9469508165160394e-01,1.2575285305762775e-02,2.6548053282278716e-02,9.7459423446752458e-02,3.1051313090844990e-03,1.2065084866673069e-01,4.6668697983099222e-03,1.8072967872630738e+01,1.6818377475226253e+01,1.7114626626731297e+00,-1.0181626774880648e+00,-1.0447107307703436e+00,2.4692332886169474e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.5439488877524917e-02,3.8159233316287053e-02,1.5830940443682273e-02,2.3746410665522966e-02,0.0000000000000000e+00,0,0,1.0088844000000000e-02,
80,3.8677603228553953e-01,1.2465419785328882e-02,2.6085638803251654e-02,9.5612026788486570e-02,3.0814837294900173e-03,1.1746773129664016e-01,4.8654797406692272e-03,1.8232256219879272e+01,1.7270383019392550e+01,1.7333733843839561e+00,-9.8657501751730692e-01,-1.0126606563205587e+00,2.4720256377701416e-01,0.0000000000000000e+00,3.8677603228553953e-01,1.2465419785328882e-02,2.6085638803251654e-02,9.5612026788486570e-02,3.0814837294900173e-03,1.1746773129664016e-01,4.8654797406692272e-03,1.8232256219879272e+01,1.7270383019392550e+01,1.7333733843839561e+00,-9.8657501751730692e-01,-1.0126606563205587e+00,2.4720256377701416e-01,0.0000000000000000e+00,1.0000000000000001e-01,2.4655193383811443e-02,3.6982790075717066e-02,1.5557736826400159e-02,2.3336605239600239e-02,0.0000000000000000e+00,0,0,1.0252461000000001e-02,
81,3.7673626360120543e-01,1.4516665656382405e-02,2.5319747519176206e-02,9.3230306585815881e-02,3.5924154919711993e-03,1.1073793461551244e-01,6.0938312279067127e-03,1.5655986930788890e+01,1.8437922656352850e+01,1.8253414321442247e+00,-8.6116591163780787e-01,-8.8648565915698407e-01,2.4746836339733125e-01,0.0000000000000000e+00,3.7673626360120543e-01,1.4516665656382405e-02,2.5319747519176206e-02,9.3230306585815881e-02,3.5924154919711993e-03,1.1073793461551244e-01,6.0938312279067127e-03,1.5655986930788890e+01,1.8437922656352850e+01,1.8253414321442247e+00,-8.6116591163780787e-01,-8.8648565915698407e-01,2.4746836339733125e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.2838431416577885e-02,4.9257647124866778e-02,1.6662037373206928e-02,2.4993056059810392e-02,0.0000000000000000e+00,0,0,1.0331626000000000e-02,
82,3.6289068891905668e-01,1.5718867174662976e-02,2.1077825498924785e-02,8.9840360435619965e-02,3.8914988334857710e-03,1.0495711919958427e-01,7.1032101183357592e-03,1.4458594566776833e+01,1.9384065897978296e+01,1.8937001575052104e+00,-7.7859875779752352e-01,-7.9967658329644831e-01,2.4756865684051482e-01,0.0000000000000000e+00,3.6289068891905668e-01,1.5718867174662976e-02,2.1077825498924785e-02,8.9840360435619965e-02,3.8914988334857710e-03,1.0495711919958427e-01,7.1032101183357592e-03,1.4458594566776833e+01,1.9384065897978296e+01,1.8937001575052104e+00,-7.7859875779752352e-01,-7.9967658329644831e-01,2.4756865684051482e-01,0.0000000000000000e+00,1.0000000000000001e-01,3.8592949304406841e-02,5.7889423956610273e-02,1.8699090953134649e-02,2.8048636429701970e-02,0.0000000000000000e+00,0,0,1.0494698000000000e-02,
83,3.4461472895304895e-01,1.7761689569179652e-02,1.9392638383456950e-02,8.5290407108685851e-02,4.3959285747761090e-03,9.8153806016039430e-02,8.2673541297324949e-03,1.3561000733627857e+01,2.0343712932092210e+01,1.9624403599694444e+00,-7.0301426895893671e-01,-7.2240690734239366e-01,2.4749495579542102e-01,0.0000000000000000e+00,3.4461472895304895e-01,1.7761689569179652e-02,1.9392638383456950e-02,8.5290407108685851e-02,4.3959285747761090e-03,9.8153806016039430e-02,8.2673541297324949e-03,1.3561000733627857e+01,2.0343712932092210e+01,1.9624403599694444e+00,-7.0301426895893671e-01,-7.2240690734239366e-01,2.4749495579542102e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.4052805387884107e-02,6.6079208081826130e-02,2.0912188911320240e-02,3.1368283366980360e-02,0.0000000000000000e+00,0,0,1.0577387999999998e-02,
84,3.2193585759793669e-01,2.3751088577162974e-02,1.5311655891768083e-02,7.9591565922574894e-02,5.8719346963303221e-03,9.1281443861000622e-02,9.1557194699472214e-03,1.4627568318610612e+01,2.0328348640951930e+01,1.9382028004879479e+00,-7.3275678865703253e-01,-7.4806844454880062e-01,2.4722802398102608e-01,0.0000000000000000e+00,3.2193585759793669e-01,2.3751088577162974e-02,1.5311655891768083e-02,7.9591565922574894e-02,5.8719346963303221e-03,9.1281443861000622e-02,9.1557194699472214e-03,1.4627568318610612e+01,2.0328348640951930e+01,1.9382028004879479e+00,-7.3275678865703253e-01,-7.4806844454880062e-01,2.4722802398102608e-01,0.0000000000000000e+00,1.0000000000000001e-01,4.8774138706859142e-02,7.3161208060288668e-02,2.4447800600044256e-02,3.6671700900066384e-02,0.0000000000000000e+00,0,0,1.0657534999999999e-02,
85,2.9562251128731937e-01,2.8276150392510649e-02,1.5015161780181363e-02,7.2987188487239119e-02,6.9811893194624275e-03,8.3557390545464530e-02,9.9759021062042017e-03,1.5935462330367965e+01,2.0270845691851385e+01,1.9120431751695346e+00,-7.6402943773159460e-01,-7.7904459951177596e-01,2.4689320231199144e-01,0.0000000000000000e+00,2.9562251128731937e-01,2.8276150392510649e-02,1.5015161780181363e-02,7.2987188487239119e-02,6.9811893194624275e-03,8.3557390545464530e-02,9.9759021062042017e-03,1.5935462330367965e+01,2.0270845691851385e+01,1.9120431751695346e+00,-7.6402943773159460e-01,-7.7904459951177596e-01,2.4689320231199144e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.4335603085992029e-02,8.1503404628988058e-02,3.0856781594119281e-02,4.6285172391178936e-02,0.0000000000000000e+00,0,0,1.0739815999999999e-02,
86,2.6716799243762462e-01,3.0821796221817903e-02,1.2929687563096981e-02,6.5867002398887695e-02,7.5987370611188820e-03,7.5034147158071524e-02,1.0671309468697871e-02,1.6714605445594497e+01,2.0393602713862247e+01,1.9049067644043145e+00,-7.7316535149028853e-01,-7.8609503905338551e-01,2.4653777497042645e-01,0.0000000000000000e+00,2.6716799243762462e-01,3.0821796221817903e-02,1.2929687563096981e-02,6.5867002398887695e-02,7.5987370611188820e-03,7.5034147158071524e-02,1.0671309468697871e-02,1.6714605445594497e+01,2.0393602713862247e+01,1.9049067644043145e+00,-7.7316535149028853e-01,-7.8609503905338551e-01,2.4653777497042645e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.0422804782607524e-02,9.0634207173911352e-02,3.5380974729465442e-02,5.3071462094198163e-02,0.0000000000000000e+00,0,0,1.0820193000000001e-02,
87,2.3765269635399464e-01,3.2355925221483083e-02,1.1422228112443533e-02,5.8497124189343816e-02,7.9642629979796709e-03,6.5592925765105795e-02,1.1362524730877961e-02,1.5809074908966920e+01,2.1093339121901614e+01,1.9530548981700055e+00,-7.2099788213194915e-01,-7.3242011024439269e-01,2.4614542602205386e-01,0.0000000000000000e+00,2.3765269635399464e-01,3.2355925221483083e-02,1.1422228112443533e-02,5.8497124189343816e-02,7.9642629979796709e-03,6.5592925765105795e-02,1.1362524730877961e-02,1.5809074908966920e+01,2.1093339121901614e+01,1.9530548981700055e+00,-7.2099788213194915e-01,-7.3242011024439269e-01,2.4614542602205386e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.6634272611779344e-02,9.9951408917669030e-02,3.8192958475529226e-02,5.7289437713293867e-02,0.0000000000000000e+00,0,0,1.0953794000000001e-02,
88,2.0744968642431411e-01,3.3743286426001641e-02,7.7620077819087197e-03,5.0953583622744859e-02,8.2879921211198859e-03,5.5744442353942811e-02,1.2009991550936655e-02,1.4641786211152898e+01,2.1928071376339755e+01,2.0149676084718866e+00,-6.5791066315245628e-01,-6.6567267093436500e-01,2.4561899562733133e-01,0.0000000000000000e+00,2.0744968642431411e-01,3.3743286426001641e-02,7.7620077819087197e-03,5.0953583622744859e-02,8.2879921211198859e-03,5.5744442353942811e-02,1.2009991550936655e-02,1.4641786211152898e+01,2.1928071376339755e+01,2.0149676084718866e+00,-6.5791066315245628e-01,-6.6567267093436500e-01,2.4561899562733133e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.1994437603932981e-02,1.0799165640589951e-01,4.0861756997515042e-02,6.1292635496272563e-02,0.0000000000000000e+00,0,0,1.1077844000000000e-02,
89,1.7650552179958390e-01,3.5291707340988542e-02,4.1197427865501401e-03,4.3224350923954463e-02,8.6425689534206096e-03,4.6202128032495370e-02,1.2512187891952164e-02,1.4264207879773778e+01,2.2380746556827180e+01,2.0436239767202307e+00,-6.3040016868538218e-01,-6.3451991147193232e-01,2.4488951100937376e-01,0.0000000000000000e+00,1.7650552179958390e-01,3.5291707340988542e-02,4.1197427865501401e-03,4.3224350923954463e-02,8.6425689534206096e-03,4.6202128032495370e-02,1.2512187891952164e-02,1.4264207879773778e+01,2.2380746556827180e+01,2.0436239767202307e+00,-6.3040016868538218e-01,-6.3451991147193232e-01,2.4488951100937376e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.6244147610805557e-02,1.1436622141620841e-01,4.3770408747418721e-02,6.5655613121128054e-02,0.0000000000000000e+00,0,0,1.1156079999999999e-02,
90,1.4459683938216381e-01,3.7122518882204789e-02,5.3250477037281030e-04,3.5275971899552318e-02,9.0564423020907947e-03,3.7725539783006558e-02,1.2824060981588678e-02,1.5090798827591827e+01,2.2130684115650336e+01,2.0107269978978923e+00,-6.6250112240537518e-01,-6.6303362717574799e-01,2.4396087805432110e-01,0.0000000000000000e+00,1.4459683938216381e-01,3.7122518882204789e-02,5.3250477037281030e-04,3.5275971899552318e-02,9.0564423020907947e-03,3.7725539783006558e-02,1.2824060981588678e-02,1.5090798827591827e+01,2.2130684115650336e+01,2.0107269978978923e+00,-6.6250112240537518e-01,-6.6303362717574799e-01,2.4396087805432110e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.9320481293762360e-02,1.1898072194064360e-01,4.5961983566630338e-02,6.8942975349945534e-02,0.0000000000000000e+00,0,0,1.1252280000000000e-02,
91,1.1152638900955239e-01,3.9112848371544225e-02,2.0262042859295892e-03,2.7089991732504606e-02,9.5005921775974111e-03,3.0142995071084314e-02,1.3026194075775935e-02,1.7006645510006944e+01,2.1447515307532978e+01,1.9414101084238262e+00,-7.3277051934279558e-01,-7.3074431505686599e-01,2.4290207880920731e-01,0.0000000000000000e+00,1.1152638900955239e-01,3.9112848371544225e-02,2.0262042859295892e-03,2.7089991732504606e-02,9.5005921775974111e-03,3.0142995071084314e-02,1.3026194075775935e-02,1.7006645510006944e+01,2.1447515307532978e+01,1.9414101084238262e+00,-7.3277051934279558e-01,-7.3074431505686599e-01,2.4290207880920731e-01,0.0000000000000000e+00,1.0000000000000001e-01,8.1369067165338899e-02,1.2205360074800831e-01,4.7539235358982745e-02,7.1308853038474174e-02,0.0000000000000000e+00,0,0,1.1331886000000001e-02,
92,7.7378897980826214e-02,4.0829533806638674e-02,4.1017703029112562e-03,1.8709126472414864e-02,9.8720055691078057e-03,2.3590027707474565e-02,1.3158535930012162e-02,1.9543844098923270e+01,2.0738872204945071e+01,1.8725818410212964e+00,-8.0702597620661698e-01,-8.0292420590370572e-01,2.4178589978175721e-01,0.0000000000000000e+00,7.7378897980826214e-02,4.0829533806638674e-02,4.1017703029112562e-03,1.8709126472414864e-02,9.8720055691078057e-03,2.3590027707474565e-02,1.3158535930012162e-02,1.9543844098923270e+01,2.0738872204945071e+01,1.8725818410212964e+00,-8.0702597620661698e-01,-8.0292420590370572e-01,2.4178589978175721e-01,0.0000000000000000e+00,1.0000000000000001e-01,8.2578031386327230e-02,1.2386704707949078e-01,4.8403669736535204e-02,7.2605504604802751e-02,0.0000000000000000e+00,0,0,1.1414538000000000e-02,
93,5.2810072628480691e-02,4.1802948927199643e-02,6.0458522660692959e-03,1.2708491252207840e-02,1.0059679608758976e-02,2.0086464029621942e-02,1.3176147038440550e-02,2.1926448448509266e+01,2.0216407315969327e+01,1.8231164528282302e+00,-8.6321300306357762e-01,-8.5716715079750827e-01,2.4064521443877163e-01,0.0000000000000000e+00,5.2810072628480691e-02,4.1802948927199643e-02,6.0458522660692959e-03,1.2708491252207840e-02,1.0059679608758976e-02,2.0086464029621942e-02,1.3176147038440550e-02,2.1926448448509266e+01,2.0216407315969327e+01,1.8231164528282302e+00,-8.6321300306357762e-01,-8.5716715079750827e-01,2.4064521443877163e-01,0.0000000000000000e+00,1.0000000000000001e-01,8.3040545380135986e-02,1.2456081807020401e-01,4.9379922015466149e-02,7.4069883023199279e-02,0.0000000000000000e+00,0,0,1.1496517000000001e-02,
