iter,res_pri,res_dual,gap,ax_s_btau_nrm_inf,px_aty_ctau_nrm_inf,ax_s_btau_nrm_2,px_aty_ctau_nrm_2,res_infeas,res_unbdd_a,res_unbdd_p,pobj,dobj,tau,kap,res_pri_normalized,res_dual_normalized,gap_normalized,ax_s_btau_nrm_inf_normalized,px_aty_ctau_nrm_inf_normalized,ax_s_btau_nrm_2_normalized,px_aty_ctau_nrm_2_normalized,res_infeas_normalized,res_unbdd_a_normalized,res_unbdd_p_normalized,pobj_normalized,dobj_normalized,tau_normalized,kap_normalized,scale,diff_u_ut_nrm_2,diff_v_v_prev_nrm_2,diff_u_ut_nrm_inf,diff_v_v_prev_nrm_inf,aa_norm,accepted_accel_steps,rejected_accel_steps,time,
69,6.6874991336561704e-02,3.3090519573976832e-03,4.8969747386261309e-04,6.3465609170851311e-02,3.1403517825867033e-03,7.0956708169728724e-02,3.1574083038154871e-03,5.0000000000000000e-01,nan,nan,3.3592047212705541e-02,3.3102349738842927e-02,9.4901857783349841e-01,0.0000000000000000e+00,6.6874991336561704e-02,3.3090519573976832e-03,4.8969747386261309e-04,6.3465609170851311e-02,3.1403517825867033e-03,7.0956708169728724e-02,3.1574083038154871e-03,5.0000000000000000e-01,nan,nan,3.3592047212705541e-02,3.3102349738842927e-02,9.4901857783349841e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.0964339028560574e-03,1.0644650854284097e-02,6.2782221481152770e-03,9.4173332221729154e-03,0.0000000000000000e+00,0,0,6.4443849999999995e-03,
70,6.6192258631922310e-02,1.6703422333215231e-03,9.4122217734439462e-03,6.2774723223845807e-02,1.5841017296136031e-03,7.0184274198626981e-02,1.5907129771007343e-03,5.0000000000000011e-01,nan,nan,3.3654618415003425e-02,4.3066840188447371e-02,9.4836956044844278e-01,0.0000000000000000e+00,6.6192258631922310e-02,1.6703422333215231e-03,9.4122217734439462e-03,6.2774723223845807e-02,1.5841017296136031e-03,7.0184274198626981e-02,1.5907129771007343e-03,5.0000000000000011e-01,nan,nan,3.3654618415003425e-02,4.3066840188447371e-02,9.4836956044844278e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.0455413739865230e-03,1.0568312060979792e-02,6.3037724915466914e-03,9.4556587373200371e-03,0.0000000000000000e+00,0,0,6.5121379999999998e-03,
71,6.4151109477815618e-02,6.5252913094724901e-03,1.8951068960653822e-02,6.0698701443272940e-02,6.1741209504883668e-03,6.7863211286561601e-02,6.2036309501686260e-03,4.9999999999999989e-01,nan,nan,3.3842201355254793e-02,5.2793270315908615e-02,9.4618319055360112e-01,0.0000000000000000e+00,6.4151109477815618e-02,6.5252913094724901e-03,1.8951068960653822e-02,6.0698701443272940e-02,6.1741209504883668e-03,6.7863211286561601e-02,6.2036309501686260e-03,4.9999999999999989e-01,nan,nan,3.3842201355254793e-02,5.2793270315908615e-02,9.4618319055360112e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.0240308930831948e-03,1.0536046339624813e-02,6.1883409894944036e-03,9.2825114842416054e-03,0.0000000000000000e+00,0,0,6.5797489999999993e-03,
72,6.0806648560580587e-02,1.1170430945221509e-02,2.7958736242847976e-02,5.7312708102200127e-02,1.0528579740773515e-02,6.4077555645560905e-02,1.0579878182619882e-02,4.9999999999999983e-01,nan,nan,3.4150730395768512e-02,6.2109466638616488e-02,9.4254015734974261e-01,0.0000000000000000e+00,6.0806648560580587e-02,1.1170430945221509e-02,2.7958736242847976e-02,5.7312708102200127e-02,1.0528579740773515e-02,6.4077555645560905e-02,1.0579878182619882e-02,4.9999999999999983e-01,nan,nan,3.4150730395768512e-02,6.2109466638616488e-02,9.4254015734974261e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.0259284129642894e-03,1.0538892619446428e-02,5.9373981373525841e-03,8.9060972060288762e-03,0.0000000000000000e+00,0,0,6.6981350000000000e-03,
73,5.6232467771389433e-02,1.5523302780682900e-02,3.6273404696036460e-02,5.2720943462140624e-02,1.4553925884477535e-02,5.8943806709635491e-02,1.4625401090313525e-02,5.0000000000000011e-01,nan,nan,3.4574977044095172e-02,7.0848381740131638e-02,9.3755343757053744e-01,0.0000000000000000e+00,5.6232467771389433e-02,1.5523302780682900e-02,3.6273404696036460e-02,5.2720943462140624e-02,1.4553925884477535e-02,5.8943806709635491e-02,1.4625401090313525e-02,5.0000000000000011e-01,nan,nan,3.4574977044095172e-02,7.0848381740131638e-02,9.3755343757053744e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.0431479280480365e-03,1.0564721892072056e-02,5.5594537366603775e-03,8.3391806049905662e-03,0.0000000000000000e+00,0,0,6.8549409999999998e-03,
74,5.0521100912132563e-02,1.9505021516560299e-02,4.3741224014856472e-02,4.7053584580059038e-02,1.8166294144333218e-02,5.2607506853023553e-02,1.8255910201911033e-02,5.0000000000000000e-01,nan,nan,3.5108354463525455e-02,7.8849578478381921e-02,9.3136498869839934e-01,0.0000000000000000e+00,5.0521100912132563e-02,1.9505021516560299e-02,4.3741224014856472e-02,4.7053584580059038e-02,1.8166294144333218e-02,5.2607506853023553e-02,1.8255910201911033e-02,5.0000000000000000e-01,nan,nan,3.5108354463525455e-02,7.8849578478381921e-02,9.3136498869839934e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.0664692934299953e-03,1.0599703940144974e-02,5.0657965626358659e-03,7.5986948439537997e-03,0.0000000000000000e+00,0,0,6.9738639999999998e-03,
75,4.3784502451017074e-02,2.3041184078131827e-02,5.0218549778597618e-02,4.0463085857192604e-02,2.1293319723064946e-02,4.5239105278046657e-02,2.1398675788485828e-02,5.0000000000000000e-01,nan,nan,3.5742684066282157e-02,8.5961233844879775e-02,9.2414173034076996e-01,0.0000000000000000e+00,4.3784502451017074e-02,2.3041184078131827e-02,5.0218549778597618e-02,4.0463085857192604e-02,2.1293319723064946e-02,4.5239105278046657e-02,2.1398675788485828e-02,5.0000000000000000e-01,nan,nan,3.5742684066282157e-02,8.5961233844879775e-02,9.2414173034076996e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.0865383616118350e-03,1.0629807542417791e-02,4.4701648990269766e-03,6.7052473485404648e-03,0.0000000000000000e+00,0,0,7.0394799999999999e-03,
76,3.6154365236393378e-02,2.6063052789722957e-02,5.5574773046015186e-02,3.3119963479310122e-02,2.3875605363582547e-02,3.7029244876023867e-02,2.3994000153710050e-02,5.0000000000000000e-01,nan,nan,3.6467948004895709e-02,9.2042721050910895e-02,9.1607094365388564e-01,0.0000000000000000e+00,3.6154365236393378e-02,2.6063052789722957e-02,5.5574773046015186e-02,3.3119963479310122e-02,2.3875605363582547e-02,3.7029244876023867e-02,2.3994000153710050e-02,5.0000000000000000e-01,nan,nan,3.6467948004895709e-02,9.2042721050910895e-02,9.1607094365388564e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.0947475084351900e-03,1.0642121262652751e-02,4.7636278017213485e-03,7.1454417025820227e-03,0.0000000000000000e+00,0,0,7.1476980000000001e-03,
77,2.7782064251162381e-02,2.8509020413851532e-02,5.9695719320737278e-02,2.5208201523864604e-02,2.5867809005958621e-02,2.8183626098937271e-02,2.5996310863478346e-02,5.0000000000000000e-01,nan,nan,3.7272057540924788e-02,9.6967776861662067e-02,9.0735523811229801e-01,0.0000000000000000e+00,2.7782064251162381e-02,2.8509020413851532e-02,5.9695719320737278e-02,2.5208201523864604e-02,2.5867809005958621e-02,2.8183626098937271e-02,2.5996310863478346e-02,5.0000000000000000e-01,nan,nan,3.7272057540924788e-02,9.6967776861662067e-02,9.0735523811229801e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.0839233495629053e-03,1.0625885024344316e-02,5.1698900469854259e-03,7.7548350704781388e-03,0.0000000000000000e+00,0,0,7.2231769999999999e-03,
78,1.8837999775718092e-02,3.0326334776211526e-02,6.2487523771424275e-02,1.6920427890831702e-02,2.7239333627954061e-02,1.8917613486141887e-02,2.7374853939112206e-02,5.0000000000000011e-01,nan,nan,3.8140672901713440e-02,1.0062819667313772e-01,8.9820724558251075e-01,0.0000000000000000e+00,1.8837999775718092e-02,3.0326334776211526e-02,6.2487523771424275e-02,1.6920427890831702e-02,2.7239333627954061e-02,1.8917613486141887e-02,2.7374853939112206e-02,5.0000000000000011e-01,nan,nan,3.8140672901713440e-02,1.0062819667313772e-01,8.9820724558251075e-01,0.0000000000000000e+00,1.0000000000000001e-01,7.0488048068174814e-03,1.0573207210226220e-02,5.4506797003031071e-03,8.1760195504546607e-03,0.0000000000000000e+00,0,0,7.3088579999999997e-03,
79,9.5101150380016257e-03,3.1473024635294625e-02,6.3880808316535642e-02,8.4530106527382909e-03,2.7974615601699795e-02,9.4507532170259954e-03,2.8113983801020689e-02,4.9999999999999989e-01,nan,nan,3.9057114725126754e-02,1.0293792304166240e-01,8.8884420629621896e-01,0.0000000000000000e+00,9.5101150380016257e-03,3.1473024635294625e-02,6.3880808316535642e-02,8.4530106527382909e-03,2.7974615601699795e-02,9.4507532170259954e-03,2.8113983801020689e-02,4.9999999999999989e-01,nan,nan,3.9057114725126754e-02,1.0293792304166240e-01,8.8884420629621896e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.9863286857926128e-03,1.0479493028688962e-02,5.6024436664254829e-03,8.4036654996382243e-03,0.0000000000000000e+00,0,0,7.4285849999999997e-03,
80,1.9622953193132462e+00,9.8151223342814564e-02,8.7440666644355158e-01,5.2743787760667515e-01,2.6381693119744379e-02,5.8997321296843341e-01,2.6381723562457944e-02,5.0000000000000033e-01,nan,nan,4.7721337329818098e-01,-3.9719329314537061e-01,2.6878618748948813e-01,0.0000000000000000e+00,1.9622953193132462e+00,9.8151223342814564e-02,8.7440666644355158e-01,5.2743787760667515e-01,2.6381693119744379e-02,5.8997321296843341e-01,2.6381723562457944e-02,5.0000000000000033e-01,nan,nan,4.7721337329818098e-01,-3.9719329314537061e-01,2.6878618748948813e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.4038138281590523e-02,1.0479493028688962e-02,5.4753921314342771e-02,8.4036654996382243e-03,3.0885010099992445e+00,0,1,7.5053850000000007e-03,
81,1.3895318191332850e-06,3.1919928383919598e-02,6.3834900501878164e-02,1.2220690692732461e-06,2.8073021887139372e-02,1.3663147563949936e-06,2.8213060027915786e-02,5.0000000000000000e-01,nan,nan,4.0002408656389536e-02,1.0383730915826769e-01,8.7948260877934192e-01,0.0000000000000000e+00,1.3895318191332850e-06,3.1919928383919598e-02,6.3834900501878164e-02,1.2220690692732461e-06,2.8073021887139372e-02,1.3663147563949936e-06,2.8213060027915786e-02,5.0000000000000000e-01,nan,nan,4.0002408656389536e-02,1.0383730915826769e-01,8.7948260877934192e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.8957511278124935e-03,1.0343626691718739e-02,5.6247612655631052e-03,8.4371418983446578e-03,3.0885010099992445e+00,0,1,7.5742980000000001e-03,
82,9.4738354086018571e-03,3.1652686686058487e-02,6.2341754016002365e-02,8.2453919436309420e-03,2.7548378934104535e-02,9.2186284435441489e-03,2.7685974018622939e-02,5.0000000000000000e-01,nan,nan,4.0955501448487405e-02,1.0329725546448977e-01,8.7033303704479203e-01,0.0000000000000000e+00,9.4738354086018571e-03,3.1652686686058487e-02,6.2341754016002365e-02,8.2453919436309420e-03,2.7548378934104535e-02,9.2186284435441489e-03,2.7685974018622939e-02,5.0000000000000000e-01,nan,nan,4.0955501448487405e-02,1.0329725546448977e-01,8.7033303704479203e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.7786303733350633e-03,1.0167945560002639e-02,5.5202739709562243e-03,8.2804109564343920e-03,3.0885010099992445e+00,0,1,7.6422600000000005e-03,
83,1.8694754173452687e-02,3.0673524782257797e-02,5.9429170203054868e-02,1.6107313524196254e-02,2.6428166745387151e-02,1.8008523987502363e-02,2.6560339119735092e-02,5.0000000000000000e-01,nan,nan,4.1893677389403007e-02,1.0132284759245788e-01,8.6159536385181756e-01,0.0000000000000000e+00,1.8694754173452687e-02,3.0673524782257797e-02,5.9429170203054868e-02,1.6107313524196254e-02,2.6428166745387151e-02,1.8008523987502363e-02,2.6560339119735092e-02,5.0000000000000000e-01,nan,nan,4.1893677389403007e-02,1.0132284759245788e-01,8.6159536385181756e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.6386863650668738e-03,9.9580295476003108e-03,5.2945337281821159e-03,7.9418005922732293e-03,3.0885010099992445e+00,0,1,7.7093620000000000e-03,
84,2.7440154675657226e-02,2.9002626857852105e-02,5.5162894735322335e-02,2.3418921006883586e-02,2.4752419780588966e-02,2.6183149665544858e-02,2.4876386124349739e-02,5.0000000000000000e-01,nan,nan,4.2793187223973801e-02,9.7956081959296143e-02,8.5345440955764851e-01,0.0000000000000000e+00,2.7440154675657226e-02,2.9002626857852105e-02,5.5162894735322335e-02,2.3418921006883586e-02,2.4752419780588966e-02,2.6183149665544858e-02,2.4876386124349739e-02,5.0000000000000000e-01,nan,nan,4.2793187223973801e-02,9.7956081959296143e-02,8.5345440955764851e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.4815412257105574e-03,9.7223118385659241e-03,4.9557768215925391e-03,7.4336652323888641e-03,3.0885010099992445e+00,0,1,7.7759340000000000e-03,
85,3.5495433715134084e-02,2.6678900842668194e-02,4.9647188216828300e-02,3.0031840363758833e-02,2.2572382059553475e-02,3.3576618271393160e-02,2.2685611726642345e-02,5.0000000000000000e-01,nan,nan,4.3630078420010744e-02,9.3277266636839051e-02,8.4607616305739752e-01,0.0000000000000000e+00,3.5495433715134084e-02,2.6678900842668194e-02,4.9647188216828300e-02,3.0031840363758833e-02,2.2572382059553475e-02,3.3576618271393160e-02,2.2685611726642345e-02,5.0000000000000000e-01,nan,nan,4.3630078420010744e-02,9.3277266636839051e-02,8.4607616305739752e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.3143350970259766e-03,9.4715026455389623e-03,4.5146328209773046e-03,6.7719492314659568e-03,3.0885010099992445e+00,0,1,7.8956310000000002e-03,
86,4.2660222192615671e-02,2.3759953297812293e-02,4.3023553065434900e-02,3.5817720315502011e-02,1.9948966934301156e-02,4.0045428712268884e-02,2.0049230658049394e-02,5.0000000000000011e-01,nan,nan,4.4381187874725628e-02,8.7404740940160527e-02,8.3960463576070943e-01,0.0000000000000000e+00,4.2660222192615671e-02,2.3759953297812293e-02,4.3023553065434900e-02,3.5817720315502011e-02,1.9948966934301156e-02,4.0045428712268884e-02,2.0049230658049394e-02,5.0000000000000011e-01,nan,nan,4.4381187874725628e-02,8.7404740940160527e-02,8.3960463576070943e-01,0.0000000000000000e+00,1.0000000000000001e-01,6.1452079375543837e-03,9.2178119063315821e-03,3.9837803738705935e-03,5.9756705608058347e-03,3.0885010099992445e+00,0,1,7.9642150000000002e-03,
87,4.8756144090188490e-02,2.0321143452745931e-02,3.5467441358400645e-02,4.0670395551638316e-02,1.6951072684418408e-02,4.5470884562634213e-02,1.7036482918968542e-02,5.0000000000000011e-01,nan,nan,4.5025229978055005e-02,8.0492671336455657e-02,8.3415939284301766e-01,0.0000000000000000e+00,4.8756144090188490e-02,2.0321143452745931e-02,3.5467441358400645e-02,4.0670395551638316e-02,1.6951072684418408e-02,4.5470884562634213e-02,1.7036482918968542e-02,5.0000000000000011e-01,nan,nan,4.5025229978055005e-02,8.0492671336455657e-02,8.3415939284301766e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.9826445945862531e-03,8.9739668918793446e-03,3.7292832203699028e-03,5.5939248305548542e-03,3.0885010099992445e+00,0,1,8.0311129999999994e-03,
88,5.3634145718072943e-02,1.6453660931217657e-02,2.7182957181281248e-02,4.4507425857648664e-02,1.3653803639055558e-02,4.9760814860617418e-02,1.3722846074167147e-02,4.9999999999999983e-01,nan,nan,4.5543889626480705e-02,7.2726846807761952e-02,8.2983377961497251e-01,0.0000000000000000e+00,5.3634145718072943e-02,1.6453660931217657e-02,2.7182957181281248e-02,4.4507425857648664e-02,1.3653803639055558e-02,4.9760814860617418e-02,1.3722846074167147e-02,4.9999999999999983e-01,nan,nan,4.5543889626480705e-02,7.2726846807761952e-02,8.2983377961497251e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.8347033254521272e-03,8.7520549881781873e-03,4.1795843959069739e-03,6.2693765938604609e-03,3.0885010099992445e+00,0,1,8.7721050000000005e-03,
89,5.7180806508365462e-02,1.2261665556905801e-02,1.8395778250576561e-02,4.7271020294752386e-02,1.0136643338585348e-02,5.2850607372419443e-02,1.0188199416214355e-02,4.9999999999999983e-01,nan,nan,4.5922816757035821e-02,6.4318595007612389e-02,8.2669383629341975e-01,0.0000000000000000e+00,5.7180806508365462e-02,1.2261665556905801e-02,1.8395778250576561e-02,4.7271020294752386e-02,1.0136643338585348e-02,5.2850607372419443e-02,1.0188199416214355e-02,4.9999999999999983e-01,nan,nan,4.5922816757035821e-02,6.4318595007612389e-02,8.2669383629341975e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.7081888868110693e-03,8.5622833302165993e-03,4.5268747013581245e-03,6.7903120520371868e-03,3.0885010099992445e+00,0,1,8.9384490000000011e-03,
90,5.9323092122562732e-02,7.8586271639384669e-03,9.3447227727899568e-03,4.8928373750737775e-02,6.4816217983121385e-03,5.4703584867582859e-02,6.5149825897729283e-03,5.0000000000000011e-01,nan,nan,4.6152420383671601e-02,5.5497143156461558e-02,8.2477787317037932e-01,0.0000000000000000e+00,5.9323092122562732e-02,7.8586271639384669e-03,9.3447227727899568e-03,4.8928373750737775e-02,6.4816217983121385e-03,5.4703584867582859e-02,6.5149825897729283e-03,5.0000000000000011e-01,nan,nan,4.6152420383671601e-02,5.5497143156461558e-02,8.2477787317037932e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.6078815403821716e-03,8.4118223105732696e-03,4.7661877200304015e-03,7.1492815800456022e-03,0.0000000000000000e+00,0,1,9.0698549999999999e-03,
91,6.0031134182597028e-02,3.3630930347972694e-03,2.7254464763371011e-04,4.9471457256996532e-02,2.7715137417894803e-03,5.5310770686309914e-02,2.7863894334245890e-03,5.0000000000000022e-01,nan,nan,4.6228377420110267e-02,4.6500922067743977e-02,8.2409666135107373e-01,0.0000000000000000e+00,6.0031134182597028e-02,3.3630930347972694e-03,2.7254464763371011e-04,4.9471457256996532e-02,2.7715137417894803e-03,5.5310770686309914e-02,2.7863894334245890e-03,5.0000000000000022e-01,nan,nan,4.6228377420110267e-02,4.6500922067743977e-02,8.2409666135107373e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.5359687898765483e-03,8.3039531848148190e-03,4.8950323552926917e-03,7.3425485329390375e-03,0.0000000000000000e+00,0,1,9.1408609999999984e-03,
92,5.9318803347116512e-02,1.1058245893240560e-03,8.5833743851234934e-03,4.8916312912593685e-02,9.1190075634668688e-04,5.4690100440605328e-02,9.1548653995836564e-04,4.9999999999999978e-01,nan,nan,4.6151802770593553e-02,3.7568428385470060e-02,8.2463418262754806e-01,0.0000000000000000e+00,5.9318803347116512e-02,1.1058245893240560e-03,8.5833743851234934e-03,4.8916312912593685e-02,9.1190075634668688e-04,5.4690100440605328e-02,9.1548653995836564e-04,4.9999999999999978e-01,nan,nan,4.6151802770593553e-02,3.7568428385470060e-02,8.2463418262754806e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.4918162632956648e-03,8.2377243949434895e-03,4.9133595431476995e-03,7.3700393147215475e-03,0.0000000000000000e+00,0,1,9.2100220000000000e-03,
93,5.7242056480719845e-02,5.4329195673011935e-03,1.6999767570330712e-02,4.7301909024518807e-02,4.4894869770544868e-03,5.2885142022167007e-02,4.5109061957787997e-03,5.0000000000000022e-01,nan,nan,4.5929067041900133e-02,2.8929299471569421e-02,8.2634887585583061e-01,0.0000000000000000e+00,5.7242056480719845e-02,5.4329195673011935e-03,1.6999767570330712e-02,4.7301909024518807e-02,4.4894869770544868e-03,5.2885142022167007e-02,4.5109061957787997e-03,5.0000000000000022e-01,nan,nan,4.5929067041900133e-02,2.8929299471569421e-02,8.2634887585583061e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.4721433541565110e-03,8.2082150312347661e-03,4.8234815832519512e-03,7.2352223748779268e-03,0.0000000000000000e+00,0,1,9.2789929999999993e-03,
94,5.3895250834009180e-02,9.5110115078003692e-03,2.4775077034753679e-02,4.4688611639414400e-02,7.8862959721468714e-03,4.9963386722909883e-02,7.9247081548962390e-03,5.0000000000000000e-01,nan,nan,4.5571289551276956e-02,2.0796212516523277e-02,8.2917531596707639e-01,0.0000000000000000e+00,5.3895250834009180e-02,9.5110115078003692e-03,2.4775077034753679e-02,4.4688611639414400e-02,7.8862959721468714e-03,4.9963386722909883e-02,7.9247081548962390e-03,5.0000000000000000e-01,nan,nan,4.5571289551276956e-02,2.0796212516523277e-02,8.2917531596707639e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.4715611323351461e-03,8.2073416985027087e-03,4.6299492642059431e-03,6.9449238963089147e-03,0.0000000000000000e+00,0,1,9.3464819999999997e-03,
95,4.9405796314042294e-02,1.3244452514090194e-02,3.1735464775913602e-02,4.1156325945553518e-02,1.1032976802468286e-02,4.6014171259198010e-02,1.1087156415031597e-02,4.9999999999999972e-01,nan,nan,4.5093569689568742e-02,1.3358104913655140e-02,8.3302626444775907e-01,0.0000000000000000e+00,4.9405796314042294e-02,1.3244452514090194e-02,3.1735464775913602e-02,4.1156325945553518e-02,1.1032976802468286e-02,4.6014171259198010e-02,1.1087156415031597e-02,4.9999999999999972e-01,nan,nan,4.5093569689568742e-02,1.3358104913655140e-02,8.3302626444775907e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.4833368922553435e-03,8.2250053383829923e-03,4.3393919601778033e-03,6.5090879402667050e-03,0.0000000000000000e+00,0,1,9.4143439999999998e-03,
96,4.3927637152593499e-02,1.6551835396498623e-02,3.7738993957571819e-02,3.6802356320956520e-02,1.3867045521063243e-02,4.1146285232913721e-02,1.3935451252375669e-02,5.0000000000000011e-01,nan,nan,4.4514043439916946e-02,6.7750494823451274e-03,8.3779503534675548e-01,0.0000000000000000e+00,4.3927637152593499e-02,1.6551835396498623e-02,3.7738993957571819e-02,3.6802356320956520e-02,1.3867045521063243e-02,4.1146285232913721e-02,1.3935451252375669e-02,5.0000000000000011e-01,nan,nan,4.4514043439916946e-02,6.7750494823451274e-03,8.3779503534675548e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.5002153198334038e-03,8.2503229797501170e-03,3.9603256196396458e-03,5.9404884294594687e-03,0.0000000000000000e+00,0,1,9.5463330000000006e-03,
97,3.7634105189541682e-02,1.9367807343696128e-02,4.2677926478290863e-02,3.1739028464744412e-02,1.6333997725873482e-02,3.5485312593484919e-02,1.6414813662878929e-02,4.9999999999999961e-01,nan,nan,4.3852861154926426e-02,1.1749346766355626e-03,8.4335812702050161e-01,0.0000000000000000e+00,3.7634105189541682e-02,1.9367807343696128e-02,4.2677926478290863e-02,3.1739028464744412e-02,1.6333997725873482e-02,3.5485312593484919e-02,1.6414813662878929e-02,4.9999999999999961e-01,nan,nan,4.3852861154926426e-02,1.1749346766355626e-03,8.4335812702050161e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.5151552531306344e-03,8.2727328796959182e-03,3.5029331704410083e-03,5.2543997556615124e-03,0.0000000000000000e+00,0,1,9.6207649999999999e-03,
98,3.0710670503569418e-02,2.1643982121185915e-02,4.6479253133305226e-02,2.6091112341313893e-02,1.8388252674965716e-02,2.9170750401880531e-02,1.8479432881054692e-02,4.9999999999999978e-01,nan,nan,4.3131177970645154e-02,-3.3480751626600719e-03,8.4957807542109487e-01,0.0000000000000000e+00,3.0710670503569418e-02,2.1643982121185915e-02,4.6479253133305226e-02,2.6091112341313893e-02,1.8388252674965716e-02,2.9170750401880531e-02,1.8479432881054692e-02,4.9999999999999978e-01,nan,nan,4.3131177970645154e-02,-3.3480751626600719e-03,8.4957807542109487e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.5219037058930271e-03,8.2828555588395098e-03,3.6971021646444724e-03,5.5456532469666531e-03,0.0000000000000000e+00,0,1,9.6902389999999998e-03,
99,2.3348044000859120e-02,2.3349020388901347e-02,4.9103701380578402e-02,1.9993081573925320e-02,1.9993917661341266e-02,2.2352944739498049e-02,2.0093234379339155e-02,4.9999999999999956e-01,nan,nan,4.2370232501430842e-02,-6.7334688791475597e-03,8.5630648859448999e-01,0.0000000000000000e+00,2.3348044000859120e-02,2.3349020388901347e-02,4.9103701380578402e-02,1.9993081573925320e-02,1.9993917661341266e-02,2.2352944739498049e-02,2.0093234379339155e-02,4.9999999999999956e-01,nan,nan,4.2370232501430842e-02,-6.7334688791475597e-03,8.5630648859448999e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.5153895942259444e-03,8.2730843913389595e-03,4.0145029150072675e-03,6.0217543725109568e-03,0.0000000000000000e+00,0,1,9.7586210000000003e-03,
100,1.5735979939020508e-02,2.4468003853661994e-02,5.0543544079071100e-02,1.3586244028227834e-02,2.1125361911217777e-02,1.5189882603008433e-02,2.1230456615259508e-02,5.0000000000000022e-01,nan,nan,4.1590567182824542e-02,-8.9529768962465575e-03,8.6338722347618313e-01,0.0000000000000000e+00,1.5735979939020508e-02,2.4468003853661994e-02,5.0543544079071100e-02,1.3586244028227834e-02,2.1125361911217777e-02,1.5189882603008433e-02,2.1230456615259508e-02,5.0000000000000022e-01,nan,nan,4.1590567182824542e-02,-8.9529768962465575e-03,8.6338722347618313e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.4919584422391731e-03,8.2379376633588443e-03,4.2377007935264777e-03,6.3565511902897720e-03,0.0000000000000000e+00,0,1,9.8269780000000001e-03,
101,8.0580048130498624e-03,2.5001261593236276e-02,5.0819561636851716e-02,7.0157797698874313e-03,2.1767590039587295e-02,7.8438802403181396e-03,2.1876026383050914e-02,5.0000000000000022e-01,nan,nan,4.0811419465842082e-02,-1.0008142171009635e-02,8.7065966484972090e-01,0.0000000000000000e+00,8.0580048130498624e-03,2.5001261593236276e-02,5.0819561636851716e-02,7.0157797698874313e-03,2.1767590039587295e-02,7.8438802403181396e-03,2.1876026383050914e-02,5.0000000000000022e-01,nan,nan,4.0811419465842082e-02,-1.0008142171009635e-02,8.7065966484972090e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.4494841922367457e-03,8.1742262883552040e-03,4.3639300966051842e-03,6.5458951449077762e-03,0.0000000000000000e+00,0,1,9.8992630000000002e-03,
102,4.8718061843142877e-04,2.4962817085964557e-02,4.9977497847293703e-02,4.2772610068586570e-04,2.1916406380638805e-02,4.7821231844248098e-04,2.2025724015474309e-02,5.0000000000000056e-01,nan,nan,4.0050290868603865e-02,-9.9272069786898384e-03,8.7796206274176447e-01,0.0000000000000000e+00,4.8718061843142877e-04,2.4962817085964557e-02,4.9977497847293703e-02,4.2772610068586570e-04,2.1916406380638805e-02,4.7821231844248098e-04,2.2025724015474309e-02,5.0000000000000056e-01,nan,nan,4.0050290868603865e-02,-9.9272069786898384e-03,8.7796206274176447e-01,0.0000000000000000e+00,1.0000000000000001e-01,5.3873924357320255e-03,8.0810886535980404e-03,4.3924824800875006e-03,6.5887237201313065e-03,0.0000000000000000e+00,0,1,9.9714279999999992e-03,
